tag,title,author,publisher,pub_date,price,rating,rating_people,url
历史,隐秘战线,(英) 克里斯托弗·安德鲁,民主与建设出版社,2025-12,168.00元,8.9,150,https://book.douban.com/subject/37661333/
历史,奥斯曼帝国六百年,[英]帕特里克•贝尔福,中信出版社,2018-10,128,8.7,2839,https://book.douban.com/subject/30221537/
历史,南京大屠杀,[美]张纯如（Iris Chang）,中信出版社,2015-8,49.00元,9.7,29523,https://book.douban.com/subject/26545308/
历史,沉默的皖北,郑宁,中华书局,2026-1,68.00,8.2,293,https://book.douban.com/subject/37442663/
历史,魏晋之际的政治权力与家族网络,仇鹿鸣,上海古籍出版社,2015-6-1,76.00元,9.4,5217,https://book.douban.com/subject/26377063/
历史,天朝的裂缝,林乾,湖南人民出版社,2026-4-23,68,8.3,35,https://book.douban.com/subject/38417601/
历史,征服的时代,[希] 安耶洛斯·哈尼奥提斯 Angelos Chaniotis、安耶洛斯·哈尼奥提斯,九州出版社,2026-6,108.00元,,10,https://book.douban.com/subject/38423929/
历史,周恩来,陈兼,陈兼,香港中文大學出版社,2026-5,,41,https://book.douban.com/subject/38461387/
历史,三国前夜,张向荣,上海人民出版社,2024-6,89.80元,8.4,3912,https://book.douban.com/subject/36699839/
历史,乾隆的钱袋子,袁灿兴,河南文艺出版社,2026,79.90,7.1,99,https://book.douban.com/subject/38179999/
历史,饥饿的盛世,张宏杰,重庆出版社,2022-8,58,8.1,8433,https://book.douban.com/subject/35888701/
历史,王氏之死,[美] 史景迁,南海出版公司,2024-9,49.00元,7.7,2266,https://book.douban.com/subject/36987710/
历史,二千年间,胡绳,江苏人民出版社,2020-9,28,8.0,683,https://book.douban.com/subject/37093544/
历史,昂贵的和平,吉辰,上海人民出版社,2025-7,98.00元,8.9,611,https://book.douban.com/subject/37339192/
历史,漫长的余生,罗新,北京日报出版社,2022-7,65.00元,8.0,18395,https://book.douban.com/subject/35909188/
历史,土木,张明扬,新星出版社,2025-10,68,8.7,325,https://book.douban.com/subject/37534754/
历史,暮日耀光,韦庆远,山西人民出版社,2023-11,188.00元,9.3,886,https://book.douban.com/subject/36657004/
历史,大博弈,[英] 彼得·霍普柯克 (Peter Hopkirk),世界知识出版社,2026-1,108.00元,8.7,39,https://book.douban.com/subject/37469018/
历史,太平前夜,陈尚君 著,上海人民出版社,2026-6,98.00元,,10,https://book.douban.com/subject/38461953/
历史,愤怒的农民,[法] 阿兰·科尔班,上海人民出版社,2026-3,73.00,8.7,30,https://book.douban.com/subject/37938944/
历史,大明最后的使臣,苗子兮,新星出版社,2025-1-30,58,8.3,777,https://book.douban.com/subject/37109442/
历史,入关,张明扬,新星出版社,2023-4-30,48,8.5,3102,https://book.douban.com/subject/36384601/
历史,万历的紫禁城,徐腾,光启书局,2026-1,79.00,8.2,126,https://book.douban.com/subject/37486918/
历史,大浪淘沙,王宏杰,四川人民出版社,2025-10,96.00,8.3,243,https://book.douban.com/subject/37558093/
历史,中国历代政治得失,钱穆,生活·读书·新知三联书店,2012-7,24.00元,9.4,13386,https://book.douban.com/subject/11229072/
历史,穿越中亚,郭建龙,中信出版集团,2026-5,78,,13,https://book.douban.com/subject/38374699/
历史,中国近代史（彩图增订本）,蒋廷黻,中华书局,2016-3,54,9.0,3882,https://book.douban.com/subject/26755822/
历史,五代十国全史Ⅰ：黄巢起义,麦老师,现代出版社,2020-8,39.80元,7.5,1102,https://book.douban.com/subject/35088459/
历史,学海,[美] 麦哲维,广东人民出版社,2026-4,118,8.5,31,https://book.douban.com/subject/37822042/
历史,斯文在兹,陈宝良,广西师范大学出版社,2026-4,108,8.5,32,https://book.douban.com/subject/38408572/
历史,历史的教训,威尔·杜兰特、阿里尔·杜兰特,上海三联书店,2024-9,56.00元,7.9,420,https://book.douban.com/subject/37053114/
历史,长江下游地区的地租、赋税与农民反抗斗争（1840—1949）,[美]白凯,广西师大出版社,2026-4,89.00,8.2,63,https://book.douban.com/subject/38370508/
历史,失败者的春秋,刘勃,百花文艺出版社,2019-6,38.00元,8.8,9468,https://book.douban.com/subject/34431806/
历史,战国歧途,刘勃,百花文艺出版社,2019-5-1,32,8.7,9075,https://book.douban.com/subject/33436921/
历史,历史三调,[美]柯文,社会科学文献出版社,2015-8-1,59.00元,9.2,5065,https://book.douban.com/subject/26427101/
历史,长安与河北之间,仇鹿鸣,北京师范大学出版社,2018-11,78.00元,9.1,2497,https://book.douban.com/subject/30386618/
历史,文学大逃亡,[德] 乌维·维特施托克,广西师范大学出版社,2026-2,79.00元,8.0,48,https://book.douban.com/subject/37924262/
历史,南明史,顾诚,北京日报出版社,2022-3-20,129.90,9.2,5003,https://book.douban.com/subject/35771873/
历史,二手时间,[白俄] S. A. 阿列克谢耶维奇,中信出版社,2016-1,55.00元,8.9,29267,https://book.douban.com/subject/26704403/
历史,女性，我们的历史,英国DK 编著、[英]露西·沃斯利 作序,生活·读书·新知三联书店,2026-3,198.00元,9.3,23,https://book.douban.com/subject/37872607/
历史,宋都开封的成立,[日] 久保田和男,重庆出版社,2026-3,88.00元,8.7,32,https://book.douban.com/subject/37890598/
历史,中美洲一万年,[美] 苏珊·托比·埃文斯,生活·读书·新知三联书店,2026-4,188.00元,,10,https://book.douban.com/subject/38381130/
历史,红鞋城,田毅、赵旭,广东人民出版社,2026-5,59,8.5,39,https://book.douban.com/subject/38370095/
历史,另一个国度,杨潇,民主与建设出版社,2026-6,88.00元,,27,https://book.douban.com/subject/38447083/
历史,卧榻之侧,张明扬,北京日报出版社,2025-8,79.90元,7.0,1435,https://book.douban.com/subject/37305358/
历史,伊拉克访古行记,刘拓、石曼琳 整理,北京大学出版社,2025-11,98,9.2,718,https://book.douban.com/subject/37660643/
历史,我们从哪里来：中国移民三千年,葛剑雄,人民文学出版社,2026-2,79.00,8.2,73,https://book.douban.com/subject/37925900/
历史,潜规则（修订版）,吴思,复旦大学出版社,2009-2,28.00,8.3,16854,https://book.douban.com/subject/3580750/
历史,今日向长安,高瑞梓,北京科学技术出版社,2025-10,199.00元,9.3,909,https://book.douban.com/subject/37472615/
历史,秦汉史讲义,秦晖,山西人民出版社,2024-11,138.00元,9.2,2786,https://book.douban.com/subject/37005453/
历史,以日为鉴,分析师Boden,开明出版社,2025-8-1,58.00,7.3,9021,https://book.douban.com/subject/37467536/
历史,从刘邦到王莽,谌旭彬,广东人民出版社,2025-3-10,78.00,8.6,785,https://book.douban.com/subject/37183401/
历史,全球通史,斯塔夫里阿诺斯,北京大学出版社,2012-2-1,168.00元,9.0,25885,https://book.douban.com/subject/10583099/
历史,十五至十八世纪的物质文明、经济和资本主义,[法] 费尔南·布罗代尔,商务印书馆,2017-7,115.00,9.6,637,https://book.douban.com/subject/27001534/
历史,中世纪欧洲的战争：400—1453年,[美] 伯纳德·S.巴克拉克（Bernard S. Bachrach）、[美] 戴维·S.巴克拉克（David S. Bachrach）,格致出版社,2026,138.00元,,26,https://book.douban.com/subject/38175803/
历史,协同演化,赵思渊,社会科学文献出版社,2026-3,89.00元,8.7,18,https://book.douban.com/subject/38390304/
历史,走私合众国,[美] 彼得·安德烈亚斯,上海教育出版社,2026-2,98.00,,10,https://book.douban.com/subject/38179961/
历史,连接世界,[奥地利] 罗兰·温茨胡默,生活·读书·新知三联书店,2026-4,68.00元,,11,https://book.douban.com/subject/37470836/
历史,穿越百年中东,郭建龙,上海译文出版社,2025-6,88.00元,8.5,615,https://book.douban.com/subject/37358294/
历史,五代十国史,杜文玉,辽宁人民出版社,2026-1,168.00元,8.1,107,https://book.douban.com/subject/37518652/
历史,看不见的中东,姚璐,民主与建设出版社,2024-11,79.00元,8.5,4922,https://book.douban.com/subject/37076175/
历史,马可·波罗的追随者,[美] 卡尔·克劳,九州出版社,2026-4,68.00元,8.7,77,https://book.douban.com/subject/37932562/
历史,女神、娼妓、妻子与女奴,[美] 萨拉·波默罗伊,上海社会科学院出版社,2025-8,69.8,8.5,733,https://book.douban.com/subject/37403759/
历史,公主之死,李贞德,重庆出版社,2023-1,49.80,8.3,7036,https://book.douban.com/subject/36197701/
历史,魏晋南北朝兵制研究,高敏,高敏,山西人民出版社,2026-4,9.7,14,https://book.douban.com/subject/37867393/
历史,切·格瓦拉,[英]乔恩·李·安德森,民主与建设出版社,2026-3,158.00元,9.3,108,https://book.douban.com/subject/38213825/
历史,废墟是一座桥,柏琳,民主与建设出版社,2026-5,118.00元,8.8,13,https://book.douban.com/subject/38383937/
历史,善之殇,胡荣,广西师范大学出版社,2026-6,88,,10,https://book.douban.com/subject/38489519/
历史,五代十国全史Ⅳ：大唐末路,麦老师,现代出版社,2021-11-1,49.80元,8.2,469,https://book.douban.com/subject/35627881/
历史,地下王朝,古猫 丨陪你去看博物馆,山西人民出版社,2025-12,79.9,8.5,216,https://book.douban.com/subject/37923431/
历史,镖⼈：卷十三,许先哲,北京联合出版公司,2025-12,59.90元,9.0,1996,https://book.douban.com/subject/37668521/
历史,明朝那些事儿,当年明月,浙江人民出版社,2011-12-1,208.60,9.2,36853,https://book.douban.com/subject/7163250/
历史,汴京之围,郭建龙,天地出版社,2019-7,78.00元,8.1,13052,https://book.douban.com/subject/34433981/
历史,从农牧之争到陆海分流,盛思鑫,重庆出版社,2026-3,68.00元,7.2,43,https://book.douban.com/subject/38353427/
历史,中文计算机,[美] 墨磊宁,广西师范大学出版社,2026-5,98元,8.6,56,https://book.douban.com/subject/37534736/
历史,欧洲中世纪史（第11版）,朱迪斯·M.本内特,上海社会科学院出版社,2021-7,88.00元,9.2,1100,https://book.douban.com/subject/35546520/
历史,崇祯七十二小时,唐元鹏,广东人民出版社,2025-9-1,78.00元,7.4,452,https://book.douban.com/subject/37475287/
历史,毛泽东选集,毛泽东,人民出版社,1991-6,40.00元,9.6,38963,https://book.douban.com/subject/1139360/
历史,天国之秋,[美] 裴士锋,社会科学文献出版社,2014-11,69.00元,8.6,8900,https://book.douban.com/subject/25938605/
历史,十一个时区之旅,[波] 雷沙德·卡普希钦斯基,民主与建设出版社,2025-1,72.00元,9.0,1270,https://book.douban.com/subject/36914677/
历史,秦制两千年,谌旭彬,浙江人民出版社,2021-7,88.00元,8.1,8245,https://book.douban.com/subject/35356472/
历史,情为何物,吴存存,天津人民出版社,2025-7,88.00元,8.1,481,https://book.douban.com/subject/37292083/
历史,邸报,陈玲,陈玲,广西师范大学出版社,2026-2,4.3,13,https://book.douban.com/subject/38385392/
历史,万古江河,许倬云,湖南人民出版社,2017-11-1,68.00,8.5,9358,https://book.douban.com/subject/27591495/
历史,书籍的社会史,[美]周绍明,北京大学出版社,2026-4,79.0,8.4,27,https://book.douban.com/subject/38229367/
历史,國史大綱（上下）,錢穆,商务印书馆,2013-8,76.00元,9.4,17848,https://book.douban.com/subject/1046492/
历史,女性史,[美] 韩献博,浙江大学出版社,2026-5-10,118,,10,https://book.douban.com/subject/38240166/
历史,拉法耶特,冯翔,新星出版社,2025-2,98,9.3,351,https://book.douban.com/subject/37432300/
历史,镜鉴日本,[日]野口悠纪雄,中信出版集团,2026-3,79,8.1,61,https://book.douban.com/subject/37869932/
历史,病菌、观念与社会,[美] 南希·托马斯,上海社会科学院出版社,2026-3,78.00元,8.1,28,https://book.douban.com/subject/37383687/
历史,明朝那些事儿增补版.第1部,当年明月,当年明月,北京联合出版公司,2017-5,8.4,386,https://book.douban.com/subject/37008673/
历史,资治通鉴,[宋]司马光,中华书局,2011-8,498.00元,9.7,3576,https://book.douban.com/subject/6790302/
历史,秦汉经济政策与经济思想史稿,谢天佑,广西师范大学出版社,2026-3,89元,8.3,20,https://book.douban.com/subject/37244176/
历史,台湾四百年,许倬云,浙江人民出版社,2024-9,56,8.0,2103,https://book.douban.com/subject/37009722/
历史,寨墙内外,马丹丹,商务印书馆,2026-3,86.00元,,12,https://book.douban.com/subject/38228447/
历史,旧制度与大革命,[法] 托克维尔,商务印书馆,1992-08,12.80元,8.9,12054,https://book.douban.com/subject/1032063/
历史,中国古代文化常识（插图修订第4版）,王力 主编、马汉麟 等执笔、姜亮夫 叶圣陶 等审校、刘乐园 修订,北京联合出版公司,2014-11,60.00元,9.3,9685,https://book.douban.com/subject/26021455/
历史,波斯湾五千年,[美] 艾伦·詹姆斯·弗洛姆赫尔兹,中信出版社,2026-1,79.00元,7.9,91,https://book.douban.com/subject/37520399/
历史,波峰与波谷,阎步克,北京大学出版社,2017-4,48.00元,9.1,5253,https://book.douban.com/subject/26992823/
历史,简读中国史,张宏杰,岳麓书社,2019-8,58.00元,8.5,9247,https://book.douban.com/subject/34501169/
历史,现代中国的形成（1600—1949）,李怀印,广西师范大学出版社,2022-2,89.00元,8.7,3375,https://book.douban.com/subject/35662692/
历史,秦汉魏晋史探微,田余庆,中华书局,2011-6,38.00元,9.4,3997,https://book.douban.com/subject/6311230/
历史,有所不为的反叛者,罗新,上海三联书店,2019-5,52.00元,8.7,10555,https://book.douban.com/subject/33111439/
历史,昨日的世界,[奥地利] 斯蒂芬·茨威格,上海译文出版社,2018-7,49.00元,9.3,23145,https://book.douban.com/subject/27615361/
历史,历史,[古希腊] 希罗多德,上海人民出版社,2018-4,148.00元,9.3,969,https://book.douban.com/subject/27624429/
历史,我的情报与外交生涯,熊向晖,中信出版集团,2019-4,72.00元,8.8,2433,https://book.douban.com/subject/30473854/
历史,明代国家权力结构及运行机制,方志远,广西师范大学出版社,2024-3,118,9.1,739,https://book.douban.com/subject/36594961/
历史,耳中的世界,[西] 拉蒙·安德烈斯,中信出版集团,2026-2,108.00元,8.8,35,https://book.douban.com/subject/37118756/
历史,破阵,宋鲁彬,山西人民出版社,2026-3,98.00元,8.7,17,https://book.douban.com/subject/38385510/
历史,歌唱法国大革命,[美] 劳拉·梅森（Laura Mason）,东方出版中心,2026-3,88,,11,https://book.douban.com/subject/38175805/
历史,近代中国社会的新陈代谢,陈旭麓,生活·读书·新知三联书店,2017-11,69.00元,9.3,5033,https://book.douban.com/subject/30147582/
历史,发明拉丁裔,[美] 劳拉·E.戈麦斯 (Laura E. Gómez),广东人民出版社,2026-6,88.00元,,10,https://book.douban.com/subject/38405571/
历史,枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德,上海译文出版社,2006-4-1,45.00元,8.7,56796,https://book.douban.com/subject/1813841/
历史,枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德,中信出版社,2022-1,89.00元,8.7,5846,https://book.douban.com/subject/35714810/
历史,马铃薯的全球史,[美] 贝托尔德·劳费尔,重庆出版社,2026-5,59.80元,8.2,36,https://book.douban.com/subject/37836074/
历史,坦克格勒,[瑞典] 伦纳特·萨缪尔森,生活·读书·新知三联书店,2026-5,98.00元,8.1,20,https://book.douban.com/subject/38179917/
历史,八王之乱,张璟琳,北京联合出版公司,2026-4,128.00元,9.6,15,https://book.douban.com/subject/38188677/
历史,太平天国的人物和历史,王庆成,广西师范大学出版社,2026-3,69元,8.0,12,https://book.douban.com/subject/38406583/
历史,明代蒙古史研究,（日）萩原淳平,商务印书馆,2026-4,98.00,,10,https://book.douban.com/subject/38177041/
历史,文明,[美] 罗伯特·R. 埃德加 [美] 乔治·F.朱斯伯里 [美] 尼尔·J.哈克特 [美] 芭芭拉·莫洛尼 [美] 马修·S.戈登、马修·S.戈登、芭芭拉·莫洛尼、尼尔·J.哈克特、乔治·F.朱斯伯里、罗伯特·R. 埃德加,岳麓书社,2026-5,398.00元,,15,https://book.douban.com/subject/37559115/
历史,伊朗四千年,[伊朗]霍昌·纳哈万迪、[法]伊夫·博马提,湖南文艺出版社,2021-7,98,7.6,1166,https://book.douban.com/subject/35512975/
历史,AI文明史·前史,张笑宇,中信出版社,2025-7,79.00元,8.0,468,https://book.douban.com/subject/37383696/
历史,撒马尔罕的金桃,[美] 薛爱华,社会科学文献出版社,2016-4,98.00元,8.7,4260,https://book.douban.com/subject/26747700/
历史,透过地理看历史：大航海时代,李不白,人民日报出版社,2022-6,128.00,9.1,1827,https://book.douban.com/subject/36014314/
